"PVWatts: Hourly PV Performance Data"
"Requested Location:","jakarta"
"Location:","SINGAPORE, SINGAPORE"
"Lat (deg N):","1.37"
"Long (deg E):","103.98"
"Elev (m):","16"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","8","18","108","54","28.1","6.9","92.289","29.109","72.703","65.74"
"1","8","19","0","1","26.9","6.7","0.97","26.084","0.83","0"
"1","8","20","0","0","26.6","5.5","0","26.6","0","0"
"1","8","21","0","0","26.3","4.3","0","26.3","0","0"
"1","8","22","0","0","26","3.1","0","26","0","0"
"1","8","23","0","0","26","3.6","0","26","0","0"
"1","9","0","0","0","25.7","2.8","0","25.7","0","0"
"1","9","1","0","0","25.5","2.1","0","25.5","0","0"
"1","9","2","0","0","25.3","2.4","0","25.3","0","0"
"1","9","3","0","0","25.1","2.8","0","25.1","0","0"
"1","9","4","0","0","24.9","3.1","0","24.9","0","0"
"1","9","5","0","0","24.9","3.1","0","24.9","0","0"
"1","9","6","0","0","24.8","3.1","0","24.8","0","0"
"1","9","7","0","16","24.8","3.1","15.154","23.71","13.111","7.307"
"1","9","8","77","125","26.4","3.9","159.856","28.648","132.676","124.424"
"1","9","9","171","241","27.9","4.6","357.055","34.305","291.565","279.307"
"1","9","10","190","368","29.5","5.4","531.701","38.909","426.713","410.37"
"1","9","11","212","461","29.9","5.5","671.304","42.013","531.02","511.098"
"1","9","12","319","435","30.4","5.6","773.854","44.434","604.709","582.036"
"1","9","13","371","411","30.9","5.7","804.551","45.481","625.305","601.83"
"1","9","14","213","484","30.8","5.5","703.003","43.887","550.852","530.208"
"1","9","15","176","402","30.7","5.3","564.525","41.354","447.828","430.79"
"1","9","16","127","292","30.6","5.1","390.635","37.975","314.466","301.56"
"1","9","17","137","176","29.8","4.6","252.846","34.542","204.603","194.645"
"1","9","18","25","55","29","4.1","63.456","29.682","52.189","45.639"
"1","9","19","0","1","28.2","3.6","0.97","27.09","0.826","0"
"1","9","20","0","0","27.5","3.1","0","27.5","0","0"
"1","9","21","0","0","26.7","2.6","0","26.7","0","0"
"1","9","22","0","0","25.9","2.1","0","25.9","0","0"
"1","9","23","0","0","25.8","1.7","0","25.8","0","0"
"1","10","0","0","0","25.6","1.4","0","25.6","0","0"
"1","10","1","0","0","25.5","1","0","25.5","0","0"
"1","10","2","0","0","25.4","0.7","0","25.4","0","0"
"1","10","3","0","0","25.2","0.4","0","25.2","0","0"
"1","10","4","0","0","25.1","0","0","25.1","0","0"
"1","10","5","0","0","25.9","0.6","0","25.9","0","0"
"1","10","6","0","0","26.6","1.2","0","26.6","0","0"
"1","10","7","0","10","27.4","1.7","9.461","26","8.098","2.386"
"1","10","8","0","101","28.6","2.8","98.369","29.64","82.752","75.582"
"1","10","9","53","212","29.8","3.8","246.279","34.199","201.994","192.1"
"1","10","10","66","338","31","4.9","393.729","38.106","317.517","304.523"
"1","10","11","124","407","30.8","5.3","533.551","40.423","425.51","409.206"
"1","10","12","112","500","30.5","5.8","618.161","41.313","490.853","472.353"
"1","10","13","114","539","30.3","6.3","662.553","41.442","525.763","506.031"
"1","10","14","121","495","29.8","6.6","618.148","39.939","494.245","475.628"
"1","10","15","93","435","29.3","6.9","521.389","37.545","421.771","405.589"
"1","10","16","101","308","28.8","7.2","383.091","34.537","313.893","301.003"
"1","10","17","89","169","28.3","6.4","216.208","31.493","178.235","168.923"
"1","10","18","0","49","27.8","5.5","47.732","27.96","40.478","34.157"
"1","10","19","0","1","27.2","4.6","0.97","26.132","0.83","0"
"1","10","20","0","0","26.7","3.8","0","26.7","0","0"
"1","10","21","0","0","26.2","2.9","0","26.2","0","0"
"1","10","22","0","0","25.7","2.1","0","25.7","0","0"
"1","10","23","0","0","25.6","2.2","0","25.6","0","0"
"1","11","0","0","0","25.6","2.3","0","25.6","0","0"
"1","11","1","0","0","25.5","2.3","0","25.5","0","0"
"1","11","2","0","0","25.4","2.4","0","25.4","0","0"
"1","11","3","0","0","25.4","2.5","0","25.4","0","0"
"1","11","4","0","0","25.3","2.6","0","25.3","0","0"
"1","11","5","0","0","26.1","2.8","0","26.1","0","0"
"1","11","6","0","0","26.8","3.1","0","26.8","0","0"
"1","11","7","0","15","27.6","3.3","14.205","26.599","12.124","6.338"
"1","11","8","64","123","28.4","3.6","151.967","30.573","125.228","117.143"
"1","11","9","123","246","29.1","3.9","331.913","35.396","269.988","258.324"
"1","11","10","109","383","29.9","4.1","475.45","39.454","380.725","365.842"
"1","11","11","120","471","28.9","3.9","588.403","41.274","467.241","449.551"
"1","11","12","121","524","27.9","3.6","652.275","42.213","515.567","496.199"
"1","11","13","215","447","26.9","3.3","676.328","42.303","534.339","514.298"
"1","11","14","121","496","26","3.1","619.082","40.502","493.584","474.99"
"1","11","15","93","436","25","2.8","522.318","37.615","422.378","406.176"
"1","11","16","101","309","24","2.6","384.074","33.36","316.527","303.562"
"1","11","17","83","187","24.2","2.3","232.855","29.741","193.893","184.2"
"1","11","18","8","55","24.3","2.1","56.429","24.892","48.168","41.696"
"1","11","19","0","1","24.4","1.8","0.97","22.87","0.842","0"
"1","11","20","0","0","24.6","1.5","0","24.6","0","0"
"1","11","21","0","0","24.7","1.3","0","24.7","0","0"
"1","11","22","0","0","24.9","1","0","24.9","0","0"
"1","11","23","0","0","24.8","0.8","0","24.8","0","0"
"1","12","0","0","0","24.7","0.6","0","24.7","0","0"
"1","12","1","0","0","24.7","0.4","0","24.7","0","0"
"1","12","2","0","0","24.6","0.2","0","24.6","0","0"
"1","12","3","0","0","24.5","0","0","24.5","0","0"
"1","12","4","0","0","24.4","0","0","24.4","0","0"
"1","12","5","0","0","25.1","0.3","0","25.1","0","0"
"1","12","6","0","0","25.9","0.9","0","25.9","0","0"
"1","12","7","0","15","26.6","1.4","14.205","25.216","12.204","6.416"
"1","12","8","63","122","27.3","2","150.329","29.793","124.341","116.275"
"1","12","9","122","245","28.1","2.5","329.945","35.276","268.537","256.913"
"1","12","10","108","383","28.8","3.1","474.413","39.237","380.311","365.441"
"1","12","11","120","471","28.9","3.4","588.161","41.837","465.708","448.07"
"1","12","12","120","525","28.9","3.8","652.133","42.948","513.517","494.222"
"1","12","13","214","448","29","4.1","676.256","43.31","531.53","511.59"
"1","12","14","120","496","29.1","4.4","617.991","41.937","489.13","470.69"
"1","12","15","92","437","29.1","4.8","522.387","39.404","418.662","402.58"
"1","12","16","100","310","29.2","5.1","384.352","36.362","312.118","299.279"
"1","12","17","209","172","28.6","4.9","284.526","33.747","229.959","219.356"
"1","12","18","63","59","28","4.6","81.693","29.03","65.952","59.126"
"1","12","19","0","1","27.3","4.4","0.97","26.273","0.829","0"
"1","12","20","0","0","26.7","4.1","0","26.7","0","0"
"1","12","21","0","0","26.1","3.8","0","26.1","0","0"
"1","12","22","0","0","25.5","3.6","0","25.5","0","0"
"1","12","23","0","0","25.4","3","0","25.4","0","0"
"1","13","0","0","0","25.3","2.4","0","25.3","0","0"
"1","13","1","0","0","25.2","1.8","0","25.2","0","0"
"1","13","2","0","0","25","1.2","0","25","0","0"
"1","13","3","0","0","24.9","0.6","0","24.9","0","0"
"1","13","4","0","0","24.8","0","0","24.8","0","0"
"1","13","5","0","0","25.5","0.8","0","25.5","0","0"
"1","13","6","0","0","26.2","1.5","0","26.2","0","0"
"1","13","7","0","18","26.8","2.3","17.055","25.708","14.619","8.786"
"1","13","8","114","125","27.5","3.1","178.773","30.383","146.168","137.609"
"1","13","9","159","247","28.2","3.8","354.655","35.084","288.559","276.385"
"1","13","10","91","395","28.9","4.6","473.559","38.018","382.014","367.091"
"1","13","11","120","471","29","5.2","587.911","39.842","470.25","452.458"
"1","13","12","121","525","29.1","5.8","652.901","40.579","520.375","500.836"
"1","13","13","215","449","29.2","6.4","678.177","40.521","540.684","520.412"
"1","13","14","121","498","29.3","7","620.916","39.126","498.501","479.735"
"1","13","15","93","438","29.4","7.6","524.144","37.198","424.742","408.463"
"1","13","16","102","312","29.5","8.2","387.779","34.851","317.261","304.274"
"1","13","17","91","172","28.9","7.4","220.276","31.875","181.269","171.884"
"1","13","18","0","52","28.3","6.5","50.751","28.489","42.93","36.561"
"1","13","19","0","1","27.7","5.7","0.97","26.77","0.827","0"
"1","13","20","0","0","27.2","4.8","0","27.2","0","0"
"1","13","21","0","0","26.6","4","0","26.6","0","0"
"1","13","22","0","0","26","3.1","0","26","0","0"
"1","13","23","0","0","25.9","3.1","0","25.9","0","0"
"1","14","0","0","0","25.9","3.1","0","25.9","0","0"
"1","14","1","0","0","25.8","3.1","0","25.8","0","0"
"1","14","2","0","0","25.7","3.1","0","25.7","0","0"
"1","14","3","0","0","25.7","3.1","0","25.7","0","0"
"1","14","4","0","0","25.6","3.1","0","25.6","0","0"
"1","14","5","0","0","25.7","3.4","0","25.7","0","0"
"1","14","6","0","0","25.8","3.6","0","25.8","0","0"
"1","14","7","0","11","25.9","3.8","10.409","24.815","8.96","3.232"
"1","14","8","0","88","26","4.1","85.032","26.582","72.584","65.623"
"1","14","9","0","158","26.3","5.9","152.662","28.104","129.374","121.197"
"1","14","10","1","173","26.6","7.7","167.137","28.424","141.421","132.971"
"1","14","11","15","280","26.7","7.3","285.308","30.457","239.061","228.222"
"1","14","12","17","386","26.8","6.8","393.884","32.631","326.59","313.333"
"1","14","13","53","429","26.9","6.4","485.205","34.627","398.396","382.96"
"1","14","14","94","423","26.9","6","516.096","35.594","421.715","405.535"
"1","14","15","101","394","27","5.5","484.119","35.622","395.362","380.022"
"1","14","16","101","313","27.1","5.1","388.037","34.235","318.448","305.427"
"1","14","17","92","173","26.8","4.7","221.786","30.788","183.475","174.036"
"1","14","18","0","53","26.5","4.3","51.756","26.792","44.135","37.742"
"1","14","19","0","1","26.1","3.8","0.97","24.92","0.834","0"
"1","14","20","0","0","25.8","3.4","0","25.8","0","0"
"1","14","21","0","0","25.5","3","0","25.5","0","0"
"1","14","22","0","0","25.2","2.6","0","25.2","0","0"
"1","14","23","0","0","25.1","3.1","0","25.1","0","0"
"1","15","0","0","0","25","3.6","0","25","0","0"
"1","15","1","0","0","24.9","4.1","0","24.9","0","0"
"1","15","2","0","0","24.9","4.7","0","24.9","0","0"
"1","15","3","0","0","24.8","5.2","0","24.8","0","0"
"1","15","4","0","0","24.7","5.7","0","24.7","0","0"
"1","15","5","0","0","25.4","6.1","0","25.4","0","0"
"1","15","6","0","0","26.1","6.5","0","26.1","0","0"
"1","15","7","0","14","26.8","6.9","13.256","26.095","11.341","5.569"
"1","15","8","62","121","27.5","7.4","148.44","28.957","123.238","115.197"
"1","15","9","123","244","28.2","7.8","328.625","32.466","271.116","259.422"
"1","15","10","109","383","28.9","8.2","474.427","35.334","387.784","372.681"
"1","15","11","120","471","28.6","8.1","587.389","36.867","476.892","458.874"
"1","15","12","215","441","28.4","8","666.586","38.002","538.218","518.036"
"1","15","13","215","450","28.1","7.9","678.944","38.031","548.129","527.585"
"1","15","14","121","500","27.9","7.9","622.707","37.001","505.288","486.284"
"1","15","15","93","441","27.6","7.8","526.993","35.281","431.137","414.65"
"1","15","16","102","314","27.4","7.7","389.677","32.97","321.781","308.664"
"1","15","17","70","167","27.1","7.1","204.139","29.87","169.963","160.848"
"1","15","18","0","45","26.8","6.5","43.222","26.812","36.854","30.603"
"1","15","19","0","1","26.4","5.9","0.97","25.449","0.832","0"
"1","15","20","0","0","26.1","5.3","0","26.1","0","0"
"1","15","21","0","0","25.8","4.7","0","25.8","0","0"
"1","15","22","0","0","25.5","4.1","0","25.5","0","0"
"1","15","23","0","0","25.5","3.9","0","25.5","0","0"
"1","16","0","0","0","25.5","3.6","0","25.5","0","0"
"1","16","1","0","0","25.5","3.3","0","25.5","0","0"
"1","16","2","0","0","25.5","3.1","0","25.5","0","0"
"1","16","3","0","0","25.5","2.8","0","25.5","0","0"
"1","16","4","0","0","25.5","2.6","0","25.5","0","0"
"1","16","5","0","0","25.6","2.8","0","25.6","0","0"
"1","16","6","0","0","25.7","3.1","0","25.7","0","0"
"1","16","7","0","5","25.8","3.3","4.726","24.522","4.074","0"
"1","16","8","0","53","25.9","3.6","50.303","25.703","43.118","36.745"
"1","16","9","0","117","26","3.9","111.998","27.265","95.293","87.859"
"1","16","10","1","173","26.1","4.1","167.11","28.657","141.241","132.795"
"1","16","11","4","214","26.2","4.8","209.938","29.512","176.715","167.439"
"1","16","12","5","237","26.2","5.5","233.794","29.759","196.565","186.806"
"1","16","13","5","241","26.3","6.2","237.815","29.708","199.995","190.151"
"1","16","14","5","226","26.4","6.8","222.809","29.376","187.673","178.132"
"1","16","15","3","193","26.4","7.5","188.329","28.647","159.181","150.321"
"1","16","16","0","143","26.5","8.2","137.179","27.842","116.398","108.508"
"1","16","17","0","109","26.2","7.1","104.837","27.103","89.269","81.962"
"1","16","18","0","34","26","6","32.247","25.682","27.643","21.567"
"1","16","19","0","1","25.7","4.9","0.97","24.606","0.836","0"
"1","16","20","0","0","25.5","3.7","0","25.5","0","0"
"1","16","21","0","0","25.2","2.6","0","25.2","0","0"
"1","16","22","0","0","25","1.5","0","25","0","0"
"1","16","23","0","0","25","1.8","0","25","0","0"
"1","17","0","0","0","25","2","0","25","0","0"
"1","17","1","0","0","25","2.3","0","25","0","0"
"1","17","2","0","0","25.1","2.6","0","25.1","0","0"
"1","17","3","0","0","25.1","2.8","0","25.1","0","0"
"1","17","4","0","0","25.1","3.1","0","25.1","0","0"
"1","17","5","0","0","25.4","3.9","0","25.4","0","0"
"1","17","6","0","0","25.8","4.6","0","25.8","0","0"
"1","17","7","0","10","26.1","5.4","9.461","25.188","8.13","2.417"
"1","17","8","0","87","26.5","6.2","84.023","26.974","71.589","64.649"
"1","17","9","0","157","26.8","6.9","151.621","28.433","128.29","120.137"
"1","17","10","1","173","27.2","7.7","167.096","29.033","140.975","132.535"
"1","17","11","77","359","27.4","6.9","430.283","33.65","354.941","340.845"
"1","17","12","187","467","27.7","6.2","665.498","38.728","535.389","515.309"
"1","17","13","215","452","27.9","6.2","680.71","39.481","545.566","525.116"
"1","17","14","121","502","28.2","6.2","624.454","38.841","502.062","483.171"
"1","17","15","93","443","28.4","6.2","528.733","37.335","428.174","411.783"
"1","17","16","102","317","28.7","6.2","392.605","35.186","320.705","307.619"
"1","17","17","94","176","28.2","5.8","225.771","31.789","185.88","176.383"
"1","17","18","0","55","27.8","5.3","53.693","28.096","45.504","39.085"
"1","17","19","0","1","27.3","4.9","0.97","26.282","0.829","0"
"1","17","20","0","0","26.8","4.5","0","26.8","0","0"
"1","17","21","0","0","26.4","4","0","26.4","0","0"
"1","17","22","0","0","25.9","3.6","0","25.9","0","0"
"1","17","23","0","0","25.6","4.3","0","25.6","0","0"
"1","18","0","0","0","25.4","5","0","25.4","0","0"
"1","18","1","0","0","25.1","5.7","0","25.1","0","0"
"1","18","2","0","0","24.9","6.3","0","24.9","0","0"
"1","18","3","0","0","24.7","7","0","24.7","0","0"
"1","18","4","0","0","24.4","7.7","0","24.4","0","0"
"1","18","5","0","0","24.3","6.4","0","24.3","0","0"
"1","18","6","0","0","24.3","5.1","0","24.3","0","0"
"1","18","7","0","5","24.2","3.8","4.726","22.939","4.104","0"
"1","18","8","0","52","24.1","2.6","49.351","23.787","42.684","36.32"
"1","18","9","0","116","24.1","1.3","111.007","25.745","95.132","87.701"
"1","18","10","1","173","24","0","167.081","29.603","140.577","132.147"
"1","18","11","16","289","24.5","0.3","294.98","34.499","242.345","231.42"
"1","18","12","35","389","24.9","0.6","424.696","38.851","341.459","327.766"
"1","18","13","31","373","25.4","1.3","404.66","37.178","328.089","314.789"
"1","18","14","18","334","25.8","2","342.151","34.546","281.044","269.078"
"1","18","15","12","264","26.3","2.7","266.143","32.254","221.057","210.683"
"1","18","16","1","182","26.7","3.4","176.338","29.998","148.081","139.478"
"1","18","17","0","93","26.4","3.3","88.903","27.508","75.555","68.533"
"1","18","18","0","21","26","3.1","19.889","25.278","17.082","11.204"
"1","18","19","0","1","25.9","3","0.97","24.539","0.836","0"
"1","18","20","0","0","25.7","2.8","0","25.7","0","0"
"1","18","21","0","0","25.6","2.7","0","25.6","0","0"
"1","18","22","0","0","25.5","2.6","0","25.5","0","0"
"1","18","23","0","0","25.3","2.2","0","25.3","0","0"
"1","19","0","0","0","25","1.7","0","25","0","0"
"1","19","1","0","0","24.8","1.3","0","24.8","0","0"
"1","19","2","0","0","24.6","0.9","0","24.6","0","0"
"1","19","3","0","0","24.3","0.4","0","24.3","0","0"
"1","19","4","0","0","24.1","0","0","24.1","0","0"
"1","19","5","0","0","24.7","0.7","0","24.7","0","0"
"1","19","6","0","0","25.3","1.4","0","25.3","0","0"
"1","19","7","0","10","25.9","2.1","9.461","24.537","8.155","2.441"
"1","19","8","26","107","26.5","2.7","118.194","27.975","99.341","91.82"
"1","19","9","95","233","27.1","3.4","292.848","32.704","241.469","230.567"
"1","19","10","136","363","27.7","4.1","480.406","37.271","388.799","373.664"
"1","19","11","120","473","28","4.6","588.371","39.63","471.116","453.295"
"1","19","12","215","444","28.3","5.1","668.733","40.967","531.939","511.984"
"1","19","13","215","453","28.5","5.7","681.394","40.708","542.733","522.387"
"1","19","14","121","505","28.8","6.2","627.211","39.499","502.613","483.702"
"1","19","15","119","427","29.1","6.7","533.576","37.707","431.252","414.761"
"1","19","16","103","320","29.4","7.2","396.188","35.367","323.348","310.185"
"1","19","17","95","178","28.8","6.4","228.221","32.222","187.513","177.976"
"1","19","18","0","57","28.2","5.7","55.698","28.522","47.108","40.657"
"1","19","19","0","1","27.5","4.9","0.97","26.49","0.828","0"
"1","19","20","0","0","26.9","4.1","0","26.9","0","0"
"1","19","21","0","0","26.3","3.4","0","26.3","0","0"
"1","19","22","0","0","25.7","2.6","0","25.7","0","0"
"1","19","23","0","0","25.5","2.5","0","25.5","0","0"
"1","20","0","0","0","25.3","2.4","0","25.3","0","0"
"1","20","1","0","0","25.1","2.3","0","25.1","0","0"
"1","20","2","0","0","24.9","2.3","0","24.9","0","0"
"1","20","3","0","0","24.7","2.2","0","24.7","0","0"
"1","20","4","0","0","24.5","2.1","0","24.5","0","0"
"1","20","5","0","0","25.3","2.6","0","25.3","0","0"
"1","20","6","0","0","26","3.1","0","26","0","0"
"1","20","7","0","14","26.8","3.6","13.256","25.785","11.358","5.586"
"1","20","8","60","119","27.6","4.1","144.742","29.512","119.799","111.834"
"1","20","9","122","243","28.3","4.6","325.405","34.045","266.329","254.764"
"1","20","10","109","383","29.1","5.1","472.997","37.647","382.177","367.249"
"1","20","11","120","473","29.1","5.5","588.069","39.598","470.949","453.134"
"1","20","12","215","444","29.1","6","668.47","40.62","532.667","512.686"
"1","20","13","215","454","29","6.4","682.239","40.404","544.245","523.843"
"1","20","14","121","506","29","6.8","628.045","39.121","504.24","485.272"
"1","20","15","119","428","29","7.3","534.441","37.163","433.127","416.575"
"1","20","16","103","321","29","7.7","397.08","34.719","325.12","311.905"
"1","20","17","95","179","28.5","6.8","229.18","31.797","188.703","179.137"
"1","20","18","0","58","28","5.8","56.7","28.33","47.999","41.531"
"1","20","19","0","1","27.4","4.9","0.97","26.389","0.829","0"
"1","20","20","0","0","26.9","4","0","26.9","0","0"
"1","20","21","0","0","26.4","3","0","26.4","0","0"
"1","20","22","0","0","25.9","2.1","0","25.9","0","0"
"1","20","23","0","0","25.9","2.1","0","25.9","0","0"
"1","21","0","0","0","26","2.1","0","26","0","0"
"1","21","1","0","0","25.6","1.7","0","25.6","0","0"
"1","21","2","0","0","25.2","1.3","0","25.2","0","0"
"1","21","3","0","0","24.8","0.9","0","24.8","0","0"
"1","21","4","0","0","24.4","0.5","0","24.4","0","0"
"1","21","5","0","0","24.6","0.5","0","24.6","0","0"
"1","21","6","0","0","24.7","0.5","0","24.7","0","0"
"1","21","7","0","13","24.9","0.5","12.307","22.894","10.689","4.929"
"1","21","8","60","118","26.2","1","143.497","28.876","119.101","111.152"
"1","21","9","122","243","27.5","1.6","325.083","35.478","264.181","252.674"
"1","21","10","108","383","28.8","2.1","471.91","40.469","375.922","361.187"
"1","21","11","121","474","29.2","2.3","589.726","43.826","462.2","444.681"
"1","21","12","216","445","29.6","2.4","670.224","46.258","518.791","499.308"
"1","21","13","217","454","30","2.6","684.042","46.777","528.065","508.25"
"1","21","14","122","507","29.2","2.2","629.826","45.57","489.254","470.81"
"1","21","15","119","429","28.3","1.7","535.296","43.319","420.508","404.367"
"1","21","16","103","322","27.5","1.3","397.962","39.497","318.179","305.165"
"1","21","17","96","180","26.7","0.9","230.638","34.139","187.74","178.197"
"1","21","18","0","59","25.8","0.4","57.702","27.318","49.083","42.593"
"1","21","19","0","1","25","0","0.97","22.427","0.844","0"
"1","21","20","0","0","24.9","0.2","0","24.9","0","0"
"1","21","21","0","0","24.8","0.3","0","24.8","0","0"
"1","21","22","0","0","24.7","0.5","0","24.7","0","0"
"1","21","23","0","0","24.7","0.7","0","24.7","0","0"
"1","22","0","0","0","24.7","0.8","0","24.7","0","0"
"1","22","1","0","0","24.7","1","0","24.7","0","0"
"1","22","2","0","0","24.6","1.2","0","24.6","0","0"
"1","22","3","0","0","24.6","1.3","0","24.6","0","0"
"1","22","4","0","0","24.6","1.5","0","24.6","0","0"
"1","22","5","0","0","25.3","2.1","0","25.3","0","0"
"1","22","6","0","0","26.1","2.7","0","26.1","0","0"
"1","22","7","0","13","26.9","3.3","12.307","25.833","10.543","4.786"
"1","22","8","59","118","27.6","3.9","142.951","29.501","118.307","110.375"
"1","22","9","121","243","28.3","4.5","324.152","34.086","265.233","253.698"
"1","22","10","108","383","29.1","5.1","471.601","37.618","381.099","366.204"
"1","22","11","120","474","29.6","5.8","588.498","39.789","470.837","453.026"
"1","22","12","213","446","30.1","6.5","668.017","41.085","531.049","511.126"
"1","22","13","213","456","30.6","7.2","681.886","41.223","541.706","521.398"
"1","22","14","96","429","28.2","5.5","523.128","37.793","422.816","406.6"
"1","22","15","27","309","25.7","3.8","331.377","32.766","274.532","262.745"
"1","22","16","0","147","23.3","2.1","141.002","26.431","120.446","112.466"
"1","22","17","0","103","23.1","2","98.719","24.516","85.091","77.872"
"1","22","18","0","33","23","1.9","31.292","22.433","27.236","21.168"
"1","22","19","0","1","22.8","1.8","0.97","21.121","0.849","0"
"1","22","20","0","0","23.1","2","0","23.1","0","0"
"1","22","21","0","0","23.4","2.2","0","23.4","0","0"
"1","22","22","0","0","23.7","2.4","0","23.7","0","0"
"1","22","23","0","0","24.1","2.1","0","24.1","0","0"
"1","23","0","0","0","24.5","1.8","0","24.5","0","0"
"1","23","1","0","0","24.9","1.5","0","24.9","0","0"
"1","23","2","0","0","24.8","2","0","24.8","0","0"
"1","23","3","0","0","24.8","2.6","0","24.8","0","0"
"1","23","4","0","0","24.7","3.1","0","24.7","0","0"
"1","23","5","0","0","24.7","3.3","0","24.7","0","0"
"1","23","6","0","0","24.6","3.4","0","24.6","0","0"
"1","23","7","0","13","24.6","3.6","12.307","23.498","10.659","4.9"
"1","23","8","60","118","25.5","2.9","143.19","27.529","119.583","111.623"
"1","23","9","122","243","26.3","2.2","324.427","33.57","266.106","254.548"
"1","23","10","109","383","27.2","1.5","472.066","40.003","376.922","362.157"
"1","23","11","120","474","27.5","3.2","588.175","40.695","468.425","450.695"
"1","23","12","214","446","27.9","5","668.716","40.706","532.63","512.65"
"1","23","13","213","457","28.2","6.7","682.695","39.283","547.704","527.176"
"1","23","14","121","509","27.7","6.2","630.478","38.439","507.932","488.835"
"1","23","15","119","431","27.2","5.6","536.97","36.851","435.858","419.216"
"1","23","16","104","324","26.7","5.1","400.398","34.148","328.764","315.444"
"1","23","17","97","182","26.2","5.3","233.02","30.112","193.435","183.753"
"1","23","18","0","60","25.7","5.5","58.634","26.04","50.179","43.668"
"1","23","19","0","1","25.2","5.7","0.97","24.225","0.837","0"
"1","23","20","0","0","24.8","5.9","0","24.8","0","0"
"1","23","21","0","0","24.5","6","0","24.5","0","0"
"1","23","22","0","0","24.1","6.2","0","24.1","0","0"
"1","23","23","0","0","23.9","5.3","0","23.9","0","0"
"1","24","0","0","0","23.8","4.5","0","23.8","0","0"
"1","24","1","0","0","23.6","3.6","0","23.6","0","0"
"1","24","2","0","0","23.6","3.5","0","23.6","0","0"
"1","24","3","0","0","23.6","3.4","0","23.6","0","0"
"1","24","4","0","0","23.5","3.3","0","23.5","0","0"
"1","24","5","0","0","23.5","3.3","0","23.5","0","0"
"1","24","6","0","0","23.5","3.2","0","23.5","0","0"
"1","24","7","0","13","23.5","3.1","12.307","22.303","10.718","4.958"
"1","24","8","73","119","24.8","2.8","149.212","26.979","124.556","116.485"
"1","24","9","176","237","26.1","2.4","350.27","33.842","286.3","274.188"
"1","24","10","200","367","27.4","2.1","532.683","40.668","423.586","407.344"
"1","24","11","158","485","28","3.2","641.676","42.514","506.295","487.255"
"1","24","12","248","440","28.7","4.3","704.505","43.335","553.646","532.9"
"1","24","13","114","552","29.3","5.3","673.026","41.952","532.685","512.703"
"1","24","14","121","510","29","4.9","631.266","41.38","501.065","482.209"
"1","24","15","120","433","28.7","4.5","539.699","39.765","431.72","415.213"
"1","24","16","104","325","28.4","4.1","401.249","36.792","325.188","311.972"
"1","24","17","98","183","27.8","3.6","234.452","32.63","192.257","182.603"
"1","24","18","0","61","27.1","3.1","59.634","27.708","50.633","44.113"
"1","24","19","0","1","26.5","2.6","0.97","25.205","0.833","0"
"1","24","20","0","0","26.2","2.6","0","26.2","0","0"
"1","24","21","0","0","25.8","2.6","0","25.8","0","0"
"1","24","22","0","0","25.5","2.6","0","25.5","0","0"
"1","24","23","0","0","25.5","3.3","0","25.5","0","0"
"1","25","0","0","0","25.5","3.9","0","25.5","0","0"
"1","25","1","0","0","25.5","4.6","0","25.5","0","0"
"1","25","2","0","0","25.3","4.3","0","25.3","0","0"
"1","25","3","0","0","25.1","3.9","0","25.1","0","0"
"1","25","4","0","0","24.9","3.6","0","24.9","0","0"
"1","25","5","0","0","25","3.4","0","25","0","0"
"1","25","6","0","0","25","3.3","0","25","0","0"
"1","25","7","0","13","25.1","3.1","12.307","23.951","10.636","4.878"
"1","25","8","108","120","26.2","3.8","167.64","28.627","137.914","129.544"
"1","25","9","309","217","27.4","4.4","414.558","35.157","335.258","321.748"
"1","25","10","487","261","28.5","5.1","659.937","40.734","523.643","503.986"
"1","25","11","412","365","29.3","5.3","756.289","43.432","593.744","571.492"
"1","25","12","319","436","30","5.5","770.107","44.227","602.42","579.835"
"1","25","13","213","460","30.8","5.7","685.309","43.249","538.815","518.611"
"1","25","14","133","516","30.5","5.9","656.88","42.081","519.534","500.025"
"1","25","15","143","440","30.1","6.1","573.777","39.974","458.469","441.076"
"1","25","16","113","348","29.8","6.3","431.785","36.962","349.632","335.695"
"1","25","17","129","191","29.5","6.9","263.414","33.377","214.809","204.594"
"1","25","18","22","65","29.1","7.5","72.248","29.647","59.75","53.049"
"1","25","19","0","2","28.8","7.4","1.94","28.061","1.644","0"
"1","25","20","0","0","28.8","7.6","0","28.8","0","0"
"1","25","21","0","0","28.7","7.9","0","28.7","0","0"
"1","25","22","0","0","28.7","8.1","0","28.7","0","0"
"1","25","23","0","0","28.8","7.9","0","28.8","0","0"
"1","26","0","0","0","28.9","7.6","0","28.9","0","0"
