"PVWatts: Hourly PV Performance Data"
"Requested Location:","istanbul"
"Location:","ISTANBUL, TURKEY"
"Lat (deg N):","40.97"
"Long (deg E):","28.82"
"Elev (m):","37"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.10"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","21","13","11","361","11.2","4.6","364.226","17.951","323.605","310.435"
"4","21","14","33","292","11.6","5.6","318.289","16.686","284.317","272.26"
"4","21","15","25","224","12","6.7","232.417","15.055","208.927","198.86"
"4","21","16","3","146","11","4.1","140.939","13.009","127.943","119.797"
"4","21","17","0","59","10","5.7","55.957","9.916","51.535","44.997"
"4","21","18","0","6","10","7.2","5.673","9.029","5.245","0"
"4","21","19","0","0","9.4","4.1","0","9.4","0","0"
"4","21","20","0","0","9","2.1","0","9","0","0"
"4","21","21","0","0","8.8","2.3","0","8.8","0","0"
"4","21","22","0","0","8.6","2.6","0","8.6","0","0"
"4","21","23","0","0","9","2.6","0","9","0","0"
"4","22","0","0","0","8","3.1","0","8","0","0"
"4","22","1","0","0","8.8","2.1","0","8.8","0","0"
"4","22","2","0","0","9","2.6","0","9","0","0"
"4","22","3","0","0","9","0","0","9","0","0"
"4","22","4","0","0","8.4","2.6","0","8.4","0","0"
"4","22","5","0","4","8","0","3.78","3.921","3.573","0"
"4","22","6","0","40","8.4","1.5","37.941","7.214","35.357","29.134"
"4","22","7","0","108","8.8","3.1","102.89","9.606","94.887","87.462"
"4","22","8","1","179","9","3.6","172.55","11.554","157.758","148.93"
"4","22","9","12","233","9.4","4.4","234.78","13.169","213.092","202.92"
"4","22","10","5","282","9.8","5.1","278.777","14.207","251.906","240.728"
"4","22","11","5","306","10","3.1","303.349","16.32","271.523","259.817"
"4","22","12","5","307","10","3.1","304.38","16.409","272.336","260.609"
"4","22","13","5","286","10.2","3.1","282.842","16.094","253.423","242.205"
"4","22","14","13","238","9","4.1","240.741","13.291","218.388","208.082"
"4","22","15","6","184","9","2.1","180.693","12.758","164.265","155.285"
"4","22","16","0","116","9","0","110.598","12.809","100.564","93.017"
"4","22","17","0","51","9","2.6","48.409","8.656","44.83","38.424"
"4","22","18","0","6","9","0","5.673","5.601","5.323","0"
"4","22","19","0","0","8.6","3.1","0","8.6","0","0"
"4","22","20","0","0","9","3.1","0","9","0","0"
"4","22","21","0","0","8.9","1.5","0","8.9","0","0"
"4","22","22","0","0","8.9","0","0","8.9","0","0"
"4","22","23","0","0","9","2.6","0","9","0","0"
"4","23","0","0","0","9","0","0","9","0","0"
"4","23","1","0","0","8.7","0","0","8.7","0","0"
"4","23","2","0","0","9","0","0","9","0","0"
"4","23","3","0","0","9","0","0","9","0","0"
"4","23","4","0","0","8.6","3.1","0","8.6","0","0"
"4","23","5","0","5","9","3.6","4.727","7.395","4.401","0"
"4","23","6","0","53","9.3","3.9","50.271","8.786","46.528","40.089"
"4","23","7","1","140","9.7","4.1","134.103","11.157","122.797","114.766"
"4","23","8","12","241","10.3","4.6","240.467","14.025","217.312","207.033"
"4","23","9","20","340","11","5.1","348.246","16.775","310.995","298.187"
"4","23","10","68","388","12","5.1","454.957","20.023","400.367","384.869"
"4","23","11","222","419","12.9","4.3","655.361","26.221","560.357","539.363"
"4","23","12","450","345","13.7","3.4","823.044","32.467","682.949","657.152"
"4","23","13","615","280","14.6","2.6","878.807","36.759","713.67","686.59"
"4","23","14","693","181","14.5","2.4","765.587","34.629","626.559","603.035"
"4","23","15","634","153","14.4","2.3","576.901","29.81","478.009","459.952"
"4","23","16","445","144","14.3","2.1","344.59","23.557","284.98","272.905"
"4","23","17","144","93","13.6","1.9","119.306","16.181","98.789","91.28"
"4","23","18","0","13","12.9","1.7","12.309","11.579","11.254","5.483"
"4","23","19","0","0","12.2","1.5","0","12.2","0","0"
"4","23","20","0","0","11.5","2.3","0","11.5","0","0"
"4","23","21","0","0","10.7","3.1","0","10.7","0","0"
"4","23","22","0","0","10","2.6","0","10","0","0"
"4","23","23","0","0","10.1","2.6","0","10.1","0","0"
"4","24","0","0","0","10.1","2.6","0","10.1","0","0"
"4","24","1","0","0","10.2","2.6","0","10.2","0","0"
"4","24","2","0","0","9.9","2.6","0","9.9","0","0"
"4","24","3","0","0","9.6","2.6","0","9.6","0","0"
"4","24","4","0","0","9.3","2.6","0","9.3","0","0"
"4","24","5","0","10","10.6","2.4","9.464","8.917","8.754","3.03"
"4","24","6","66","88","11.9","2.3","95.544","12.525","83.175","75.995"
"4","24","7","260","170","13.2","2.1","279.285","19.142","238.185","227.369"
"4","24","8","450","220","14.6","2.6","513.959","26.528","433.301","416.743"
"4","24","9","630","220","16","3.1","744.753","33.154","613.8","590.774"
"4","24","10","758","203","16","3.1","927.859","37.836","749.331","720.72"
"4","24","11","834","164","17","3.6","1008.659","39.892","806.67","775.507"
"4","24","12","836","163","17.4","3.6","1012.167","40.519","806.924","775.75"
"4","24","13","820","154","17.8","3.1","937.094","40.386","747.189","718.671"
"4","24","14","773","146","18.9","3.1","791.84","38.03","637.047","613.108"
"4","24","15","660","146","20","3.1","586.821","34.127","476.002","458.015"
"4","24","16","447","145","20.2","2.1","346.663","29.493","278.813","266.908"
"4","24","17","147","102","18","1.9","128.401","20.885","104.508","96.877"
"4","24","18","0","16","15.8","1.7","15.159","14.667","13.67","7.855"
"4","24","19","0","0","13.6","1.5","0","13.6","0","0"
"4","24","20","0","0","13","0","0","13","0","0"
"4","24","21","0","0","12.5","0","0","12.5","0","0"
"4","24","22","0","0","12","2.6","0","12","0","0"
"4","24","23","0","0","12","2.6","0","12","0","0"
"4","25","0","0","0","11.3","1.3","0","11.3","0","0"
"4","25","1","0","0","10.6","0","0","10.6","0","0"
"4","25","2","0","0","10","0","0","10","0","0"
"4","25","3","0","0","10.3","0","0","10.3","0","0"
"4","25","4","0","0","10.6","0","0","10.6","0","0"
"4","25","5","0","12","11","1","11.362","8.859","10.512","4.756"
"4","25","6","102","92","12","2.1","106.8","12.954","91.175","83.828"
"4","25","7","261","172","12.6","1.5","282.099","19.262","240.575","229.696"
"4","25","8","349","242","15","1.9","468.035","26.875","394.728","379.408"
"4","25","9","390","296","15.2","2.2","621.398","31.041","517.907","498.456"
"4","25","10","347","375","15.4","2.6","716.55","33.149","592.408","570.207"
"4","25","11","312","418","16","5.1","753.053","30.369","631.261","607.551"
"4","25","12","256","445","16.6","4.6","727.174","31.415","606.5","583.758"
"4","25","13","211","425","17.2","4.1","636.549","30.962","531.978","512.022"
"4","25","14","126","357","18","3.1","467.836","29.049","394.304","378.998"
"4","25","15","23","280","17","8.2","286.35","20.63","251.059","239.904"
"4","25","16","5","149","13","9.3","144.537","14.237","130.433","122.232"
"4","25","17","0","63","13","9.3","59.721","12.991","54.259","47.667"
"4","25","18","0","7","12.1","6.4","6.62","11.095","6.065","0.389"
"4","25","19","0","0","11.3","3.6","0","11.3","0","0"
"4","25","20","0","0","11.1","3.9","0","11.1","0","0"
"4","25","21","0","0","11","4.1","0","11","0","0"
"4","25","22","0","0","11.4","6.2","0","11.4","0","0"
"4","25","23","0","0","11","1.5","0","11","0","0"
"4","26","0","0","0","11","2.6","0","11","0","0"
"4","26","1","0","0","11.7","2.1","0","11.7","0","0"
"4","26","2","0","0","12","4.6","0","12","0","0"
"4","26","3","0","0","11","6.7","0","11","0","0"
"4","26","4","0","0","10.2","4.1","0","10.2","0","0"
"4","26","5","0","10","10.6","5.1","9.463","9.399","8.735","3.011"
"4","26","6","74","92","11","6.2","101.595","11.549","88.613","81.32"
"4","26","7","302","183","13","7.2","310.733","16.933","267.416","255.823"
"4","26","8","494","202","14.3","6.5","524.998","22.355","451.051","433.906"
"4","26","9","569","226","15.7","5.8","700.672","27.791","592.744","570.53"
"4","26","10","509","314","17","5.1","811.107","32.458","672.779","647.4"
"4","26","11","439","383","18","4.1","849.708","36.378","691.643","665.486"
"4","26","12","401","394","18.3","3.4","816.715","37.223","662.004","637.064"
"4","26","13","330","397","18.6","2.6","726.852","37.011","589.632","567.537"
"4","26","14","197","389","20","2.6","558.624","34.139","459.207","441.789"
"4","26","15","128","299","19","2.6","383.888","28.47","323.372","310.209"
"4","26","16","71","185","18.4","2.6","210.891","23.109","180.86","171.485"
"4","26","17","0","81","17.7","2.4","76.538","18.552","67.818","60.954"
"4","26","18","0","9","17.1","2.3","8.514","15.723","7.641","1.937"
"4","26","19","0","0","16.4","2.1","0","16.4","0","0"
"4","26","20","0","0","16.7","2.8","0","16.7","0","0"
"4","26","21","0","0","17","3.6","0","17","0","0"
"4","26","22","0","0","14.3","2.1","0","14.3","0","0"
"4","26","23","0","0","14","1.5","0","14","0","0"
"4","27","0","0","0","13","0","0","13","0","0"
"4","27","1","0","0","12.8","1.5","0","12.8","0","0"
"4","27","2","0","0","12","1.5","0","12","0","0"
"4","27","3","0","0","12.9","0.7","0","12.9","0","0"
"4","27","4","0","0","13.8","0","0","13.8","0","0"
"4","27","5","0","7","14","3.1","6.62","12.45","6.029","0.354"
"4","27","6","0","63","14.9","2.8","59.656","14.639","53.803","47.22"
"4","27","7","1","146","15.8","2.6","139.728","17.751","124.228","116.165"
"4","27","8","39","230","15","5.1","250.58","18.759","221.338","210.957"
"4","27","9","19","345","15","5.7","351.94","20.515","308.983","296.233"
"4","27","10","67","393","18","6.7","458.517","24.895","394.477","379.164"
"4","27","11","274","411","20","6.7","707.88","31.147","591.171","569.017"
"4","27","12","521","329","21.6","6.4","876.783","36.226","714.223","687.119"
"4","27","13","737","223","23.2","6.2","936.684","39.359","750.807","722.132"
"4","27","14","763","152","25","1.5","790.644","48.35","603.28","580.663"
"4","27","15","654","150","25","2.6","587.757","39.91","463.378","445.82"
"4","27","16","446","148","23.8","3.6","349.797","31.544","278.836","266.931"
"4","27","17","135","106","22","2.6","129.794","24.63","104.573","96.94"
"4","27","18","0","16","19","2.8","15.157","18.061","13.46","7.65"
"4","27","19","0","0","16","3.1","0","16","0","0"
"4","27","20","0","0","15.3","3.1","0","15.3","0","0"
"4","27","21","0","0","14.7","3.1","0","14.7","0","0"
"4","27","22","0","0","14","3.1","0","14","0","0"
"4","27","23","0","0","14","3.1","0","14","0","0"
"4","28","0","0","0","15","4.1","0","15","0","0"
"4","28","1","0","0","14","7.7","0","14","0","0"
"4","28","2","0","0","13","9.3","0","13","0","0"
"4","28","3","0","0","14","4.1","0","14","0","0"
"4","28","4","0","0","14","1.5","0","14","0","0"
"4","28","5","0","12","13.5","2","11.36","11.837","10.374","4.62"
"4","28","6","65","95","13","2.6","102.415","13.81","88.994","81.693"
"4","28","7","262","178","15","3.1","289.6","20.54","245.914","234.895"
"4","28","8","405","240","16","4.1","502.768","26.047","425.463","409.161"
"4","28","9","549","252","18","2.1","712.359","36.387","578.103","556.445"
"4","28","10","645","254","19.3","3.1","877.904","39.829","702","675.411"
"4","28","11","670","260","20","3.1","953.516","42.562","752.299","723.559"
"4","28","12","667","263","21.3","4.1","955.27","42.039","755.709","726.82"
"4","28","13","677","227","22.6","5.1","884.975","39.884","707.497","680.677"
"4","28","14","344","339","22","3.1","633.648","37.371","512.279","493.028"
"4","28","15","157","283","21.8","3.3","386.181","30.725","321.51","308.401"
"4","28","16","26","176","21.7","3.6","179.81","25.194","153.733","145"
"4","28","17","0","84","21","3.9","79.319","21.713","69.268","62.375"
"4","28","18","0","11","19","4.1","10.41","17.937","9.25","3.516"
"4","28","19","0","0","18.4","2.6","0","18.4","0","0"
"4","28","20","0","0","17","2.6","0","17","0","0"
"4","28","21","0","0","16","0","0","16","0","0"
"4","28","22","0","0","14.9","2.6","0","14.9","0","0"
"4","28","23","0","0","15","2.6","0","15","0","0"
"4","29","0","0","0","15","2.6","0","15","0","0"
"4","29","1","0","0","14.4","3.6","0","14.4","0","0"
"4","29","2","0","0","14","4.1","0","14","0","0"
"4","29","3","0","0","14","3.1","0","14","0","0"
"4","29","4","0","0","15.1","4.1","0","15.1","0","0"
"4","29","5","0","10","15.5","3.4","9.463","14.103","8.555","2.834"
"4","29","6","20","86","16","2.6","85.241","16.415","75.137","68.124"
"4","29","7","119","189","18.2","2.6","236.482","22.698","201.842","191.952"
"4","29","8","121","268","17.9","4","345.639","24.514","296.501","284.105"
"4","29","9","54","345","17.5","5.3","387.96","24.12","334.847","321.348"
"4","29","10","14","363","17.2","6.7","367.843","22.629","319.861","306.799"
"4","29","11","126","430","19","7.2","571.078","27.394","485.594","467.277"
"4","29","12","285","421","21","6.2","729.721","33.215","603.316","580.696"
"4","29","13","524","300","21.6","8.2","814.939","33.233","673.458","648.051"
"4","29","14","241","359","21.1","8.9","562.858","28.69","474.956","457.004"
"4","29","15","90","276","20.5","9.6","330.526","24.444","284.014","271.966"
"4","29","16","6","153","20","10.3","148.676","21.298","129.908","121.718"
"4","29","17","0","67","18.5","9.8","63.477","18.592","56.234","49.603"
"4","29","18","0","8","17","9.3","7.566","16.265","6.774","1.086"
"4","29","19","0","0","17.3","6.2","0","17.3","0","0"
"4","29","20","0","0","16.6","5.6","0","16.6","0","0"
"4","29","21","0","0","16","5.1","0","16","0","0"
"4","29","22","0","0","12.6","7.2","0","12.6","0","0"
"4","29","23","0","0","12","8.2","0","12","0","0"
"4","30","0","0","0","12","7.7","0","12","0","0"
"4","30","1","0","0","11.6","9.3","0","11.6","0","0"
"4","30","2","0","0","10.8","8.7","0","10.8","0","0"
"4","30","3","0","0","10","8.2","0","10","0","0"
"4","30","4","0","0","8.8","7.2","0","8.8","0","0"
"4","30","5","0","7","8","8.8","6.62","7.109","6.172","0.494"
"4","30","6","0","54","6","7.2","51.265","5.671","48.093","41.623"
"4","30","7","0","120","5.8","7.7","114.262","6.484","106.817","99.135"
"4","30","8","6","223","6","7.2","218.411","8.427","202.389","192.486"
"4","30","9","15","333","6","4.1","336.272","12.233","306.495","293.816"
"4","30","10","70","398","7.4","5.1","465.956","15.587","418.408","402.334"
"4","30","11","109","451","8","3.6","566.053","20.419","497.282","478.559"
"4","30","12","159","462","9","3.6","637.677","23.236","552.942","532.221"
"4","30","13","217","428","10.2","5.1","644.086","22.326","560.76","539.75"
"4","30","14","350","343","10","5.1","642.398","22.103","558.931","537.989"
"4","30","15","505","207","10.1","4.1","546.196","21.809","471.219","453.395"
"4","30","16","419","168","10.2","3.1","357.894","18.516","304.574","291.95"
"4","30","17","165","110","10","2.1","140.34","13.067","118.16","110.232"
"4","30","18","0","19","9.5","0","18.008","8.203","16.709","10.839"
"4","30","19","0","0","8.9","0","0","8.9","0","0"
"4","30","20","0","0","8.4","1","0","8.4","0","0"
"4","30","21","0","0","8","2.1","0","8","0","0"
"4","30","22","0","0","7.9","3.1","0","7.9","0","0"
"4","30","23","0","0","8.1","2.1","0","8.1","0","0"
"5","1","0","0","0","8.5","7.4","0","8.5","0","0"
"5","1","1","0","0","8.9","7.2","0","8.9","0","0"
"5","1","2","0","0","9.1","6.9","0","9.1","0","0"
"5","1","3","0","0","9.2","6.5","0","9.2","0","0"
"5","1","4","0","0","9.1","6.2","0","9.1","0","0"
"5","1","5","0","8","9","6.5","7.567","7.943","7.029","1.336"
"5","1","6","0","66","9.4","6.9","62.492","9.268","57.717","51.056"
"5","1","7","2","154","9.5","7.2","147.7","10.78","135.447","127.132"
"5","1","8","7","241","9.5","7.2","236.651","12.276","215.605","205.37"
"5","1","9","33","298","9.6","7.2","322.454","13.827","291.761","279.497"
"5","1","10","11","369","9.6","7.2","370.863","14.682","334.402","320.917"
"5","1","11","11","397","9.9","7.4","400.215","15.398","359.717","345.477"
"5","1","12","11","398","10.2","7.5","401.257","15.697","360.168","345.915"
"5","1","13","11","371","10.5","7.7","372.95","15.476","335.089","321.583"
"5","1","14","33","302","11.2","7.5","326.897","15.533","293.539","281.226"
"5","1","15","27","235","11.8","7.4","248.008","14.904","223.102","212.676"
"5","1","16","4","159","12.5","7.2","153.471","14.091","138.63","130.244"
"5","1","17","0","69","11.9","6.5","65.353","12.005","59.636","52.937"
"5","1","18","0","9","11.2","5.8","8.514","10.165","7.832","2.125"
"5","1","19","0","0","10.6","5.1","0","10.6","0","0"
"5","1","20","0","0","10.3","4.8","0","10.3","0","0"
"5","1","21","0","0","9.9","4.4","0","9.9","0","0"
"5","1","22","0","0","9.6","4.1","0","9.6","0","0"
"5","1","23","0","0","9.7","4.3","0","9.7","0","0"
"5","2","0","0","0","9.8","4.4","0","9.8","0","0"
"5","2","1","0","0","9.9","4.6","0","9.9","0","0"
"5","2","2","0","0","10","4.7","0","10","0","0"
"5","2","3","0","0","10","4.8","0","10","0","0"
"5","2","4","0","0","10.1","4.9","0","10.1","0","0"
"5","2","5","0","10","10.2","4.9","9.462","8.967","8.75","3.026"
"5","2","6","0","73","10.2","5","69.01","10.159","63.488","56.712"
"5","2","7","3","147","10.3","5.1","141.391","11.77","129.061","120.89"
"5","2","8","5","231","11.3","4.6","225.484","14.739","203.208","193.284"
"5","2","9","27","288","12.2","4.1","307.285","17.853","273.052","261.305"
"5","2","10","9","353","13.2","3.6","352.774","20.379","309.969","297.191"
"5","2","11","9","380","13.5","3.8","380.897","21.269","333.316","319.863"
"5","2","12","9","381","13.9","3.9","381.931","21.679","333.587","320.126"
"5","2","13","9","356","14.2","4.1","355.847","21.256","311.409","298.59"
"5","2","14","27","292","14.9","3.8","311.642","21.133","272.803","261.063"
"5","2","15","8","235","15.5","3.4","231.431","20.033","203.589","193.655"
"5","2","16","6","152","16.2","3.1","147.61","18.686","130.533","122.329"
"5","2","17","0","85","15.8","3.3","80.24","16.421","71.788","64.844"
"5","2","18","0","13","15.3","3.4","12.307","14.139","11.124","5.356"
"5","2","19","0","0","14.9","3.6","0","14.9","0","0"
"5","2","20","0","0","13.4","3.4","0","13.4","0","0"
"5","2","21","0","0","11.9","3.3","0","11.9","0","0"
"5","2","22","0","0","10.4","3.1","0","10.4","0","0"
"5","2","23","0","0","10.3","2.1","0","10.3","0","0"
"5","3","0","0","0","10.2","1","0","10.2","0","0"
"5","3","1","0","0","10.1","0","0","10.1","0","0"
"5","3","2","0","0","9.8","0.9","0","9.8","0","0"
"5","3","3","0","0","9.5","1.7","0","9.5","0","0"
"5","3","4","0","0","9.2","2.6","0","9.2","0","0"
"5","3","5","0","16","10.5","3.3","15.157","9.135","14.007","8.186"
"5","3","6","71","104","11.7","3.9","112.602","12.654","98.411","90.911"
"5","3","7","193","196","13","4.6","276.044","17.444","239.792","228.934"
"5","3","8","108","300","13.4","5.6","364.773","19.23","320.95","307.856"
"5","3","9","21","355","13.9","6.7","362.826","19.183","320.493","307.413"
"5","3","10","7","293","14.3","7.7","290.827","18.03","258.3","246.952"
"5","3","11","5","316","14.2","5.5","312.522","19.156","276.151","264.319"
"5","3","12","5","316","14.2","3.2","312.537","20.747","274.155","262.378"
"5","3","13","5","295","14.1","1","290.992","22.799","252.839","241.637"
"5","3","14","12","319","13.7","2","319.604","21.488","279.36","267.441"
"5","3","15","22","291","13.4","3.1","295.643","19.637","260.421","249.016"
"5","3","16","46","207","13","4.1","220.644","16.913","195.588","185.853"
"5","3","17","4","95","12.7","3.9","90.38","13.625","81.658","74.51"
"5","3","18","0","12","12.4","3.8","11.358","11.23","10.4","4.645"
"5","3","19","0","0","12.1","3.6","0","12.1","0","0"
"5","3","20","0","0","11.8","3.4","0","11.8","0","0"
"5","3","21","0","0","11.5","3.3","0","11.5","0","0"
"5","3","22","0","0","11.2","3.1","0","11.2","0","0"
"5","3","23","0","0","11.1","2.9","0","11.1","0","0"
"5","4","0","0","0","11.1","2.8","0","11.1","0","0"
"5","4","1","0","0","11","2.6","0","11","0","0"
"5","4","2","0","0","11.1","3.3","0","11.1","0","0"
"5","4","3","0","0","11.1","3.9","0","11.1","0","0"
"5","4","4","0","0","11.2","4.6","0","11.2","0","0"
"5","4","5","0","13","11.7","4.6","12.307","10.499","11.306","5.534"
"5","4","6","93","106","12.1","4.6","119.619","13.125","103.335","95.728"
"5","4","7","382","183","12.6","4.6","349.228","18.556","297.618","285.19"
"5","4","8","664","148","13.3","4.6","587.4","24.546","498.731","479.957"
"5","4","9","761","156","13.9","4.6","788.951","29.663","661.298","636.387"
"5","4","10","787","184","14.6","4.6","935.537","33.672","771.344","741.767"
"5","4","11","825","175","15.2","4.6","1015","36.12","827.243","795.137"
"5","4","12","826","175","15.9","4.6","1017.301","37.002","825.497","793.472"
"5","4","13","814","163","16.5","4.6","942.995","36.118","768.207","738.768"
"5","4","14","584","254","16.8","3.9","749.616","33.67","616.771","593.631"
"5","4","15","381","259","17","3.3","512.618","29.1","428.373","411.976"
"5","4","16","197","201","17.3","2.6","285.293","24.22","240.566","229.687"
"5","4","17","70","112","16.5","2.2","120.957","18.8","103.23","95.626"
"5","4","18","0","18","15.8","1.9","17.055","14.718","15.376","9.53"
"5","4","19","0","0","15","1.5","0","15","0","0"
"5","4","20","0","0","15.1","1.3","0","15.1","0","0"
"5","4","21","0","0","15.1","1.2","0","15.1","0","0"
"5","4","22","0","0","15.2","1","0","15.2","0","0"
"5","4","23","0","0","14.6","2","0","14.6","0","0"
"5","5","0","0","0","13.9","3.1","0","13.9","0","0"
"5","5","1","0","0","13.3","4.1","0","13.3","0","0"
"5","5","2","0","0","13.1","3.8","0","13.1","0","0"
"5","5","3","0","0","12.9","3.4","0","12.9","0","0"
"5","5","4","0","0","12.7","3.1","0","12.7","0","0"
"5","5","5","0","16","13.4","3.6","15.156","12.14","13.822","8.004"
"5","5","6","62","101","14.1","4.1","108.222","14.967","93.975","86.569"
"5","5","7","121","202","14.8","4.6","250.434","18.73","218.003","207.707"
"5","5","8","184","303","15.9","4.8","421.191","23.411","362.853","348.517"
"5","5","9","279","353","17.1","4.9","591.642","28.172","500.375","481.543"
"5","5","10","344","389","18.2","5.1","728.185","31.909","605.72","583.008"
"5","5","11","465","363","19.2","4.9","854.76","35.927","697.323","670.93"
"5","5","12","538","343","20.2","4.8","907.694","38.377","731.521","703.679"
"5","5","13","644","263","21.2","4.6","890.862","39.579","713.341","686.275"
"5","5","14","556","260","21.4","3.9","732.804","37.71","591.052","568.903"
"5","5","15","447","233","21.6","3.3","534.731","34.104","435.65","419.015"
"5","5","16","300","184","21.8","2.6","317.909","29.585","259.098","247.728"
"5","5","17","83","114","20.3","1.7","125.772","23.167","104.658","97.023"
"5","5","18","0","18","18.7","0.9","17.054","17.579","15.178","9.336"
"5","5","19","0","0","17.2","0","0","17.2","0","0"
"5","5","20","0","0","16.5","0","0","16.5","0","0"
"5","5","21","0","0","15.9","0","0","15.9","0","0"
"5","5","22","0","0","15.2","0","0","15.2","0","0"
"5","5","23","0","0","15.5","1","0","15.5","0","0"
"5","6","0","0","0","15.9","2.1","0","15.9","0","0"
"5","6","1","0","0","16.2","3.1","0","16.2","0","0"
"5","6","2","0","0","15.9","3.3","0","15.9","0","0"
"5","6","3","0","0","15.7","3.4","0","15.7","0","0"
"5","6","4","0","0","15.4","3.6","0","15.4","0","0"
"5","6","5","0","21","16.3","4.1","19.91","15.228","17.909","12.016"
"5","6","6","142","110","17.3","4.6","134.155","18.711","110.951","103.18"
"5","6","7","285","187","18.2","5.1","311.052","23.161","261.286","249.858"
"5","6","8","380","252","18.7","5.1","501.562","27.624","421.848","405.663"
"5","6","9","428","304","19.3","5.1","669.119","31.745","555.924","535.093"
"5","6","10","439","348","19.8","5.1","781.82","34.664","641.595","617.476"
"5","6","11","421","383","21.2","5.1","831.251","37.189","673.905","648.48"
"5","6","12","394","395","22.6","5.1","809.436","38.259","652.72","628.155"
"5","6","13","318","417","24","5.1","734.337","38.209","592.174","569.982"
"5","6","14","288","354","23.7","5.6","602.025","34.629","493.519","474.927"
"5","6","15","176","316","23.5","6.2","430.7","30.645","358.764","344.552"
"5","6","16","123","209","23.2","6.7","259.592","26.975","217.697","207.409"
"5","6","17","23","110","21.9","5.8","108.591","23.085","93","85.615"
"5","6","18","0","17","20.5","5","16.103","19.731","14.191","8.367"
"5","6","19","0","0","19.2","4.1","0","19.2","0","0"
"5","6","20","0","0","18.8","4.5","0","18.8","0","0"
"5","6","21","0","0","18.4","5","0","18.4","0","0"
"5","6","22","0","0","18","5.4","0","18","0","0"
"5","6","23","0","0","17.6","5.8","0","17.6","0","0"
"5","7","0","0","0","17.2","6.3","0","17.2","0","0"
"5","7","1","0","0","16.8","6.7","0","16.8","0","0"
"5","7","2","0","0","16.5","6.5","0","16.5","0","0"
"5","7","3","0","0","16.3","6.4","0","16.3","0","0"
"5","7","4","0","0","16","6.2","0","16","0","0"
"5","7","5","0","22","16.7","6","20.861","15.883","18.709","12.801"
"5","7","6","162","107","17.4","5.9","136.025","18.67","111.541","103.757"
"5","7","7","288","188","18.1","5.7","313.628","22.796","263.926","252.427"
"5","7","8","311","259","18.6","5.2","464.096","26.712","392.5","377.25"
"5","7","9","169","401","19","4.6","544.318","29.616","457.453","440.094"
"5","7","10","127","433","19.5","4.1","562.745","31.312","469.537","451.77"
"5","7","11","100","491","20.1","4.3","597.672","32.449","495.998","477.319"
"5","7","12","100","492","20.8","4.4","598.883","33.083","495.468","476.808"
"5","7","13","98","459","21.4","4.6","554.779","32.488","460.271","442.817"
"5","7","14","126","360","20.7","4.3","468.284","30.329","392.286","377.043"
"5","7","15","102","280","20.1","3.9","341.482","27.177","289.607","277.403"
"5","7","16","12","212","19.4","3.6","207.669","23.396","179.598","170.253"
"5","7","17","2","97","18.7","3.3","91.784","19.79","80.759","73.63"
"5","7","18","0","15","18.1","2.9","14.203","17.021","12.673","6.876"
"5","7","19","0","0","17.4","2.6","0","17.4","0","0"
"5","7","20","0","0","17.1","2.5","0","17.1","0","0"
"5","7","21","0","0","16.7","2.4","0","16.7","0","0"
"5","7","22","0","0","16.4","2.3","0","16.4","0","0"
"5","7","23","0","0","16.1","2.3","0","16.1","0","0"
"5","8","0","0","0","15.7","2.2","0","15.7","0","0"
"5","8","1","0","0","15.4","2.1","0","15.4","0","0"
"5","8","2","0","0","15.4","1.4","0","15.4","0","0"
"5","8","3","0","0","15.4","0.7","0","15.4","0","0"
"5","8","4","0","0","15.4","0","0","15.4","0","0"
"5","8","5","0","18","16.1","0.7","17.054","14.017","15.424","9.577"
"5","8","6","10","102","16.9","1.4","97.987","17.793","86.572","79.321"
"5","8","7","10","194","17.6","2.1","189.303","21.17","165.432","156.424"
"5","8","8","16","297","19","2.6","296.963","25.306","254.845","243.589"
"5","8","9","74","343","20.3","3.1","400.813","28.956","338.07","324.476"
"5","8","10","53","420","21.7","3.6","471.437","31.723","392.598","377.345"
"5","8","11","154","444","22.3","3.3","611.453","35.924","498.845","480.067"
"5","8","12","21","646","23","2.9","665.266","38.768","535.105","515.036"
"5","8","13","327","411","23.6","2.6","736.108","41.704","583.205","561.354"
"5","8","14","195","405","24.5","2.4","570.729","39.249","457.438","440.08"
"5","8","15","129","315","25.4","2.3","398.608","35.645","324.367","311.175"
"5","8","16","78","199","26.3","2.1","227.071","31.937","186.775","177.256"
"5","8","17","10","106","25.1","1.4","101.89","27.205","86.195","78.952"
"5","8","18","0","17","24","0.7","16.101","22.868","13.986","8.165"
"5","8","19","0","0","22.8","0","0","22.8","0","0"
"5","8","20","0","0","22.2","1","0","22.2","0","0"
"5","8","21","0","0","21.6","2.1","0","21.6","0","0"
"5","8","22","0","0","21","3.1","0","21","0","0"
"5","8","23","0","0","20.2","4","0","20.2","0","0"
