"PVWatts: Hourly PV Performance Data"
"Requested Location:","stockholm"
"Location:","STOCKHOLM/ARLANDA, SWEDEN"
"Lat (deg N):","59.65"
"Long (deg E):","17.95"
"Elev (m):","61"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","28","19","0","24","21.2","3.8","22.634","20.438","19.882","13.952"
"7","28","20","0","1","20.1","2.9","0.97","18.557","0.859","0"
"7","28","21","0","0","18.9","2.1","0","18.9","0","0"
"7","28","22","0","0","18.2","2.3","0","18.2","0","0"
"7","28","23","0","0","17.6","2.4","0","17.6","0","0"
"7","29","0","0","0","16.9","2.6","0","16.9","0","0"
"7","29","1","0","0","16.3","2.2","0","16.3","0","0"
"7","29","2","0","0","15.8","1.9","0","15.8","0","0"
"7","29","3","0","2","15.2","1.5","1.94","13.074","1.762","0"
"7","29","4","0","28","16.2","1.3","26.403","14.776","23.798","17.795"
"7","29","5","119","81","17.2","1.2","89.289","17.895","72.924","65.956"
"7","29","6","269","135","18.2","1","217.506","23.448","176.493","167.223"
"7","29","7","410","159","19.5","1.5","372.768","29.199","304.952","292.317"
"7","29","8","452","201","20.7","2.1","519.324","33.762","423.964","407.711"
"7","29","9","452","244","22","2.6","631.972","37.31","510.533","491.344"
"7","29","10","410","290","22.8","2.9","691.223","39.216","554.279","533.509"
"7","29","11","356","321","23.7","3.3","685.874","39.445","549.636","529.037"
"7","29","12","269","349","24.5","3.6","633.984","38.655","510.092","490.918"
"7","29","13","458","272","24.6","4.6","707.769","38.856","568.425","547.13"
"7","29","14","559","202","24.7","5.7","659.793","36.524","534.399","514.355"
"7","29","15","573","154","24.8","6.7","537.07","33.43","437.172","420.487"
"7","29","16","473","137","24.2","6.9","365.512","29.75","295.053","282.698"
"7","29","17","326","109","23.5","7","199.522","26.134","155.156","146.39"
"7","29","18","114","76","22.9","7.2","78.766","23.39","62.912","56.147"
"7","29","19","0","22","21.3","5.8","20.826","20.645","18.277","12.377"
"7","29","20","0","1","19.6","4.5","0.97","18.293","0.86","0"
"7","29","21","0","0","18","3.1","0","18","0","0"
"7","29","22","0","0","17.4","3.8","0","17.4","0","0"
"7","29","23","0","0","16.8","4.4","0","16.8","0","0"
"7","30","0","0","0","16.2","5.1","0","16.2","0","0"
"7","30","1","0","0","16.4","5.1","0","16.4","0","0"
"7","30","2","0","0","16.5","5.1","0","16.5","0","0"
"7","30","3","0","2","16.7","5.1","1.94","15.425","1.743","0"
"7","30","4","0","22","17","4.8","20.815","16.062","18.653","12.746"
"7","30","5","0","74","17.2","4.4","68.833","17.264","61.349","54.616"
"7","30","6","6","132","17.5","4.1","126.817","18.942","111.895","104.104"
"7","30","7","7","172","17.8","4.8","168.583","20.065","148.177","139.572"
"7","30","8","6","181","18","5.5","178.494","20.335","156.81","148.005"
"7","30","9","0","151","18.3","6.2","144.938","19.9","127.634","119.495"
"7","30","10","1","168","18.2","5.2","162.738","20.281","143.057","134.57"
"7","30","11","2","177","18.1","4.1","172.732","20.753","151.513","142.831"
"7","30","12","2","176","18","3.1","171.72","20.934","150.5","141.842"
"7","30","13","11","239","19.3","3.4","242.849","23.793","210.018","199.924"
"7","30","14","20","266","20.6","3.8","276.132","25.827","236.463","225.692"
"7","30","15","32","253","21.9","4.1","267.166","26.874","227.365","216.83"
"7","30","16","24","186","21.3","3.4","189.834","24.822","162.751","153.807"
"7","30","17","9","118","20.7","2.8","113.872","22.406","98.686","91.18"
"7","30","18","0","55","20.1","2.1","51.533","20.06","45.347","38.931"
"7","30","19","0","12","19.3","1.9","11.338","17.897","10.076","4.327"
"7","30","20","0","1","18.6","1.7","0.97","16.672","0.867","0"
"7","30","21","0","0","17.8","1.5","0","17.8","0","0"
"7","30","22","0","0","17","1.3","0","17","0","0"
"7","30","23","0","0","16.1","1.2","0","16.1","0","0"
"7","31","0","0","0","15.3","1","0","15.3","0","0"
"7","31","1","0","0","14.6","1.2","0","14.6","0","0"
"7","31","2","0","0","13.8","1.3","0","13.8","0","0"
"7","31","3","0","2","13.1","1.5","1.94","10.913","1.779","0"
"7","31","4","0","29","13.7","1.9","27.085","12.409","24.672","18.652"
"7","31","5","136","82","14.2","2.2","91.502","14.819","75.09","68.077"
"7","31","6","310","127","14.8","2.6","221.667","18.911","181.889","172.488"
"7","31","7","460","153","15.6","2.8","390.224","24.104","326.127","312.883"
"7","31","8","568","164","16.4","2.9","556.223","29.189","463.333","445.776"
"7","31","9","624","169","17.2","3.1","691.858","33.22","569.806","548.459"
"7","31","10","651","193","18.1","3.1","804.069","36.961","651.861","627.331"
"7","31","11","710","173","18.9","3.1","869.433","39.463","696.527","670.167"
"7","31","12","728","163","19.8","3.1","871.489","40.528","694.376","668.105"
"7","31","13","695","164","20.5","2.8","801.59","40.284","638.871","614.859"
"7","31","14","620","173","21.2","2.4","678.274","38.788","542.922","522.569"
"7","31","15","525","167","21.9","2.1","514.773","35.747","414.398","398.453"
"7","31","16","368","162","21.3","2.6","335.679","29.465","272.886","261.143"
"7","31","17","176","137","20.6","3.1","179.905","24.172","146.771","138.198"
"7","31","18","59","72","19.3","3.6","70.583","19.81","59.455","52.76"
"7","31","19","0","19","18.3","3.3","17.98","17.302","16.022","10.164"
"7","31","20","0","1","17.2","2.9","0.97","15.57","0.871","0"
"7","31","21","0","0","16","2.6","0","16","0","0"
"7","31","22","0","0","14.6","2.6","0","14.6","0","0"
"7","31","23","0","0","13.1","2.6","0","13.1","0","0"
"8","1","0","0","0","11.8","0","0","11.8","0","0"
"8","1","1","0","0","10.8","0","0","10.8","0","0"
"8","1","2","0","0","10.3","0","0","10.3","0","0"
"8","1","3","0","1","10.3","0","0.97","6.193","0.908","0"
"8","1","4","0","22","10.6","0.5","20.82","8.252","19.315","13.395"
"8","1","5","56","81","10.9","1","80.892","11.151","71.042","64.113"
"8","1","6","184","145","13.9","1.5","197","17.951","166.49","157.458"
"8","1","7","367","173","16","2","358.616","24.508","300.337","287.833"
"8","1","8","515","180","18.2","2.6","536.597","30.852","443.651","426.752"
"8","1","9","622","175","20.3","3.1","695.125","36.285","563.88","542.755"
"8","1","10","665","185","20.7","2.8","806.467","40.161","643.342","619.153"
"8","1","11","700","175","21.2","2.4","860.821","43.155","676.767","651.225"
"8","1","12","679","183","21.6","2.1","846.64","44.206","661.994","637.054"
"8","1","13","642","184","21.8","1.9","775.423","43.219","608.837","586.004"
"8","1","14","546","199","21.9","1.7","643.337","40.347","511.038","491.83"
"8","1","15","419","202","22.1","1.5","482.431","36.386","387.865","372.76"
"8","1","16","291","172","21.4","1.9","308.907","29.656","252.034","240.853"
"8","1","17","116","133","20.7","2.2","158.915","24.133","131.538","123.312"
"8","1","18","9","67","20","2.6","62.481","20.355","54.503","47.906"
"8","1","19","0","14","18.3","2.8","13.236","17.109","11.805","6.025"
"8","1","20","0","0","16.7","2.9","0","16.7","0","0"
"8","1","21","0","0","15","3.1","0","15","0","0"
"8","1","22","0","0","14.3","3.1","0","14.3","0","0"
"8","1","23","0","0","13.7","3.1","0","13.7","0","0"
"8","2","0","0","0","13","3.1","0","13","0","0"
"8","2","1","0","0","12.9","2.9","0","12.9","0","0"
"8","2","2","0","0","12.8","2.8","0","12.8","0","0"
"8","2","3","0","1","12.7","2.6","0.97","10.849","0.89","0"
"8","2","4","0","12","13.8","3.1","11.336","12.34","10.329","4.576"
